transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,retry_count,minutes_since_failure,customer_success_rate,method_success_rate,previous_failures,is_international,device_type,hour,day_of_week,recovery_success
TX016858,9989,636,410.05,CARD,NETWORK,1,240,0.8431621267175677,0.3538841419853406,1,0,desktop,14,0,1
TX016859,14740,2728,1687.82,NETBANKING,BANK_DECLINE,2,60,0.49212075210294004,0.3649602226999436,4,1,desktop,7,1,0
TX016860,14102,2662,224.19,NETBANKING,LIMIT,1,240,0.3999158798293732,0.3714787387287045,3,0,tablet,10,1,0
TX016861,16357,807,685.77,UPI,LIMIT,3,5,0.5872523664499,0.7785747256827662,1,1,tablet,10,6,1
TX016862,19566,2590,296.68,WALLET,BANK_DECLINE,1,60,0.7166350612469174,0.6549778685937393,2,0,tablet,9,2,1
TX016863,16613,2336,1143.57,CARD,BANK_DECLINE,2,30,0.6376561717634986,0.7737538128795249,1,0,tablet,8,5,0
TX016864,4326,2976,1827.43,UPI,LIMIT,3,60,0.8450403119714798,0.793518089605903,1,0,mobile,16,3,1
TX016865,1719,1519,2198.78,NETBANKING,LIMIT,1,120,0.9410212877156163,0.7902322938763151,1,0,desktop,23,3,0
TX016866,18906,2722,5088.72,UPI,TIMEOUT,2,15,0.3173267705615844,0.9200529738788052,0,0,desktop,6,5,0
TX016867,2069,635,76.27,UPI,LIMIT,2,30,0.9006831007343681,0.5999260590355497,0,0,desktop,15,6,0
TX016868,8749,2925,838.79,UPI,LIMIT,0,30,0.6243226454353588,0.7066372284904163,4,0,desktop,21,4,0
TX016869,13935,2852,1935.28,UPI,BANK_DECLINE,3,5,0.4979061937661259,0.5649973840269376,2,0,tablet,3,2,0
TX016870,5887,1494,1205.92,NETBANKING,NETWORK,3,5,0.7081591833617467,0.578664067199987,4,0,desktop,1,5,0
TX016871,12267,2920,1575.94,UPI,BANK_DECLINE,1,60,0.3566584652195453,0.41612305454813353,1,0,desktop,18,3,0
TX016872,19540,2256,124.46,WALLET,LIMIT,0,5,0.31338486946458494,0.6870717852609336,4,1,tablet,19,4,0
TX016873,8944,914,1288.73,NETBANKING,NETWORK,3,240,0.7995435702305413,0.8616488070437445,0,0,mobile,6,5,0
TX016874,16934,2510,1695.84,NETBANKING,NETWORK,2,240,0.6061962090552987,0.560042355285394,1,0,mobile,21,1,0
TX016875,13747,600,2949.15,UPI,BANK_DECLINE,3,15,0.8363601648260952,0.6184281414230038,0,0,desktop,16,0,1
TX016876,11505,235,911.87,NETBANKING,NETWORK,0,30,0.8109692054649829,0.9020495884598991,3,0,desktop,13,1,1
TX016877,14449,1174,1295.31,CARD,NETWORK,3,15,0.8366431171342821,0.5866051562426368,1,0,tablet,13,3,1
TX016878,12697,2865,1036.86,WALLET,BANK_DECLINE,1,15,0.6689318499499376,0.31559058841775983,4,0,mobile,14,5,0
TX016879,5139,463,654.34,CARD,NETWORK,0,30,0.39485992410197696,0.9491854576635408,3,0,mobile,14,0,0
TX016880,16221,2696,695.3,CARD,TIMEOUT,2,5,0.9110015499660353,0.630905102671489,2,0,desktop,14,5,0
TX016881,8087,180,224.0,UPI,TIMEOUT,0,240,0.5149884745829365,0.36441336086413484,2,0,desktop,0,6,0
TX016882,1632,270,426.57,WALLET,TIMEOUT,2,15,0.5304192975996684,0.7665527160880643,2,0,mobile,13,6,0
TX016883,3199,1849,906.58,NETBANKING,LIMIT,0,15,0.8621529827942946,0.7405991526076899,1,0,mobile,8,1,0
TX016884,15548,1423,1407.47,NETBANKING,LIMIT,1,60,0.7916162939888455,0.4801968724491528,4,0,tablet,20,1,0
TX016885,12255,1572,3529.08,NETBANKING,BANK_DECLINE,0,120,0.46813905541472023,0.7649486551955081,0,0,tablet,9,6,0
TX016886,18006,788,721.34,NETBANKING,BANK_DECLINE,2,15,0.8906876784600322,0.6809338748099258,1,0,tablet,15,2,0
TX016887,7073,1418,625.47,NETBANKING,TIMEOUT,3,5,0.49768326881969993,0.4742451280878963,4,0,mobile,20,4,0
TX016888,17744,303,795.42,CARD,NETWORK,1,15,0.8692306051672551,0.4958603665525345,3,0,desktop,21,4,0
TX016889,11559,2011,1559.26,UPI,TIMEOUT,3,5,0.6467007070227375,0.49084665674505024,4,1,desktop,21,6,0
TX016890,17097,1153,419.1,CARD,TIMEOUT,0,15,0.5873140949184746,0.8197338069960045,3,0,mobile,12,2,0
TX016891,9401,435,1622.12,WALLET,BANK_DECLINE,1,5,0.9087902080060843,0.6274290146211543,2,0,tablet,6,0,1
TX016892,12659,847,624.05,NETBANKING,LIMIT,1,60,0.6477253869657122,0.5881262787474155,1,0,mobile,21,4,0
TX016893,10122,2981,1583.92,WALLET,BANK_DECLINE,1,60,0.897263791590176,0.8109179526916124,1,1,tablet,2,2,1
TX016894,14894,1686,1735.87,NETBANKING,LIMIT,2,30,0.5909290153122384,0.6063008609774155,0,0,desktop,3,4,1
TX016895,1877,946,329.82,NETBANKING,LIMIT,0,15,0.7249038579583256,0.4471140730455817,3,0,desktop,13,1,1
TX016896,14775,1937,2693.03,CARD,NETWORK,2,5,0.6367357864892715,0.5496222170500159,2,0,tablet,8,0,0
TX016897,11691,1003,742.62,UPI,LIMIT,3,30,0.5298074932690892,0.48755499417808434,0,0,tablet,1,5,0
TX016898,17110,1513,531.17,CARD,TIMEOUT,3,30,0.7241277886625138,0.841416125805369,1,0,desktop,16,1,0
TX016899,3523,2334,947.16,UPI,TIMEOUT,1,60,0.7329787814791681,0.5156784030056468,1,0,desktop,3,5,1
TX016900,13543,1241,1103.97,CARD,BANK_DECLINE,3,240,0.3545446616446823,0.9110601064153265,0,0,desktop,10,0,0
TX016901,7270,2249,652.07,UPI,TIMEOUT,2,5,0.7023831507847802,0.4318535076825126,2,0,tablet,15,4,0
TX016902,6088,2408,1385.21,UPI,TIMEOUT,0,15,0.8827704504207445,0.7737484698226149,4,0,mobile,20,1,1
TX016903,8564,2481,1069.97,UPI,TIMEOUT,3,240,0.7388606990130249,0.5223646453110301,4,0,mobile,17,4,0
TX016904,8066,2983,1753.05,CARD,TIMEOUT,0,30,0.9223204308704682,0.4041795771331791,0,0,tablet,1,5,1
TX016905,7545,2770,707.74,CARD,LIMIT,3,15,0.7176525344761442,0.7409092852786435,1,0,mobile,8,6,1
TX016906,3321,486,350.67,WALLET,BANK_DECLINE,2,30,0.8454893428925734,0.9194276540824904,2,0,tablet,6,5,1
TX016907,14132,2947,1389.34,CARD,TIMEOUT,0,240,0.39953971593300885,0.4654088056385578,3,1,mobile,19,5,0
TX016908,9330,2875,987.79,NETBANKING,NETWORK,1,120,0.4673221082345756,0.7530669066547043,3,0,desktop,15,3,0
TX016909,9294,1238,153.75,NETBANKING,NETWORK,1,120,0.4959146354346222,0.8574463152308871,0,0,desktop,2,1,0
TX016910,14553,1595,983.91,WALLET,TIMEOUT,0,15,0.36803902580755293,0.6923984739368381,3,0,desktop,18,0,0
TX016911,6333,385,913.59,CARD,BANK_DECLINE,3,5,0.8846971679098465,0.9165719334144904,3,0,tablet,13,5,0
TX016912,8858,2287,932.83,WALLET,BANK_DECLINE,1,120,0.3646312594982176,0.560522117980718,1,0,mobile,9,3,0
TX016913,6389,700,342.55,NETBANKING,LIMIT,1,15,0.31302926158591604,0.5824762461453814,3,1,mobile,2,0,0
TX016914,19232,565,1422.02,CARD,NETWORK,2,60,0.6012173597055648,0.5928020982667581,0,1,tablet,15,6,0
TX016915,4205,1728,2692.05,WALLET,LIMIT,1,5,0.8046471313578623,0.5033502748937511,0,0,tablet,20,0,0
TX016916,3161,402,4855.33,WALLET,TIMEOUT,3,60,0.8729476775233671,0.7327401503213236,3,0,tablet,17,5,0
TX016917,18848,1186,1117.97,WALLET,BANK_DECLINE,1,60,0.3487966102617481,0.9421891846104167,0,1,tablet,19,1,1
TX016918,1643,2067,4538.55,WALLET,LIMIT,2,30,0.5084194583907631,0.7772299713284758,3,0,desktop,0,2,0
TX016919,15986,933,4199.15,UPI,LIMIT,3,60,0.3340177279885171,0.6175724471632544,4,0,mobile,12,6,0
TX016920,12628,387,1750.72,CARD,BANK_DECLINE,1,60,0.7060422781067905,0.40816698524954864,4,0,desktop,18,2,0
TX016921,6351,2497,324.93,WALLET,NETWORK,2,15,0.9283017085143002,0.6273776944568494,4,0,desktop,17,3,0
TX016922,5553,2838,650.28,NETBANKING,LIMIT,1,30,0.8606744443789389,0.4031660676429395,4,0,desktop,1,0,0
TX016923,7518,1688,693.86,NETBANKING,LIMIT,1,240,0.4426842883215587,0.946808147025791,4,0,mobile,6,6,0
TX016924,6723,1746,2248.96,UPI,LIMIT,3,60,0.5371625049791431,0.5646205758557938,2,0,mobile,16,4,0
TX016925,8946,863,2050.77,CARD,LIMIT,1,15,0.624272022554879,0.678882460043097,3,0,desktop,10,0,0
TX016926,1610,767,89.32,UPI,BANK_DECLINE,2,240,0.42068729199593063,0.7727939404860343,0,0,desktop,19,1,0
TX016927,5302,1980,1747.83,WALLET,NETWORK,0,60,0.7113271256889653,0.3470634572830039,0,0,desktop,21,4,0
TX016928,2543,1610,1333.39,CARD,BANK_DECLINE,0,60,0.44754942825761246,0.53638437454131,3,0,desktop,15,5,0
TX016929,2466,1441,2012.14,NETBANKING,BANK_DECLINE,1,15,0.5746234167071358,0.9032461202646163,1,0,desktop,4,2,0
TX016930,10108,1247,2436.07,NETBANKING,BANK_DECLINE,0,15,0.32981982550627725,0.3150892602192502,4,0,desktop,5,5,0
TX016931,15656,785,1797.46,UPI,LIMIT,2,15,0.4398210719174075,0.7974723536420474,4,0,tablet,5,0,1
TX016932,7236,2469,412.9,UPI,LIMIT,3,240,0.31048580352020944,0.5254236475406754,3,0,desktop,13,5,1
TX016933,14719,417,1809.72,UPI,LIMIT,0,15,0.3242245694254908,0.8845887233407985,1,0,mobile,14,3,1
TX016934,18565,2933,472.58,UPI,BANK_DECLINE,1,15,0.6512341662501017,0.7474397548382508,3,0,desktop,9,4,1
TX016935,19530,2744,927.1,UPI,BANK_DECLINE,1,30,0.7472145648764941,0.8533290978977677,1,0,desktop,5,6,0
TX016936,19656,2568,72.71,CARD,TIMEOUT,3,120,0.42199318178538064,0.45688430164030486,1,0,desktop,11,6,0
TX016937,10043,2745,876.25,CARD,TIMEOUT,3,5,0.3500448476583039,0.4143132380026191,1,1,mobile,17,0,0
TX016938,5536,2305,839.42,UPI,LIMIT,1,60,0.325651423165024,0.6859280122342566,2,0,tablet,17,6,0
TX016939,18103,2936,535.75,NETBANKING,BANK_DECLINE,1,5,0.9450366867257114,0.7303197210598276,4,0,mobile,11,6,0
TX016940,11206,433,2532.68,UPI,BANK_DECLINE,1,30,0.3947503257463317,0.893087738240183,3,0,tablet,12,3,0
TX016941,4642,1776,3748.92,WALLET,NETWORK,1,60,0.7309800934842625,0.9345911260216466,3,0,desktop,21,6,1
TX016942,13062,2758,1451.68,CARD,NETWORK,1,5,0.8200248507022014,0.5857587192470218,4,0,mobile,21,3,1
TX016943,17447,374,1145.24,CARD,TIMEOUT,0,15,0.825659191994264,0.7481763799745635,4,0,tablet,4,6,0
TX016944,14055,2151,4096.09,NETBANKING,NETWORK,3,5,0.8980158028783216,0.5965045939173191,3,0,desktop,11,6,1
TX016945,1559,1361,3115.79,WALLET,NETWORK,3,240,0.8946439551669565,0.8697883191834277,3,0,desktop,6,3,0
TX016946,2733,1272,303.3,WALLET,TIMEOUT,2,5,0.5560131834192341,0.5436370665221189,4,0,tablet,8,5,0
TX016947,9861,1275,1960.27,WALLET,NETWORK,3,240,0.385007339231514,0.6515138295642883,0,0,tablet,5,4,0
TX016948,2542,1229,611.67,CARD,LIMIT,3,5,0.512570574893135,0.9366600744680114,3,0,mobile,7,6,0
TX016949,10463,656,1734.71,CARD,TIMEOUT,2,15,0.5942718876771425,0.9377224249547467,3,0,desktop,22,5,1
TX016950,3415,1082,1011.16,WALLET,TIMEOUT,0,30,0.43453106779359596,0.5300333320256294,1,0,mobile,17,2,1
TX016951,11983,2708,1593.94,NETBANKING,LIMIT,0,5,0.7470293098140626,0.5250376793560314,3,0,tablet,3,2,0
TX016952,13905,659,502.31,UPI,LIMIT,0,240,0.9191059759009015,0.3669473124616618,2,0,tablet,11,5,1
TX016953,6387,2932,505.3,NETBANKING,LIMIT,3,30,0.40350329523082834,0.7212515495805413,1,0,tablet,1,0,0
TX016954,9187,2551,477.02,CARD,LIMIT,2,5,0.7139894606748967,0.7484588581840399,1,0,mobile,21,4,1
TX016955,7643,277,184.93,CARD,TIMEOUT,0,120,0.5265515739891494,0.6521063392880666,0,0,tablet,3,4,1
TX016956,16667,1522,1055.69,UPI,NETWORK,3,5,0.5195698856254162,0.3723934507331424,1,0,mobile,0,1,0
TX016957,12246,2158,326.5,WALLET,LIMIT,1,30,0.418032552382999,0.6306965595840277,0,0,mobile,0,4,1
TX016958,3458,136,545.87,NETBANKING,LIMIT,2,120,0.6908564809969557,0.8731784023378886,2,1,desktop,17,1,0
TX016959,7028,2123,40.54,WALLET,BANK_DECLINE,1,30,0.7614391794247557,0.6307515882056387,4,0,desktop,5,5,0
TX016960,6447,295,3840.84,CARD,NETWORK,3,30,0.405433312628364,0.8434150205781399,4,0,mobile,19,0,0
TX016961,2948,1417,599.54,WALLET,NETWORK,0,240,0.8522327599467914,0.6812826233620382,1,0,tablet,7,0,0
TX016962,7306,692,4103.24,CARD,NETWORK,1,240,0.3761002706649632,0.4579215245225606,4,0,mobile,10,0,0
TX016963,9251,1568,2570.68,UPI,LIMIT,3,60,0.32198403740337594,0.6127250200519297,3,1,desktop,18,4,0
TX016964,9092,544,4154.68,WALLET,BANK_DECLINE,2,120,0.913711496431526,0.7473091216578251,3,0,tablet,19,0,0
TX016965,13363,1472,696.51,NETBANKING,BANK_DECLINE,3,15,0.9427017384872491,0.6431869957130145,0,0,tablet,6,4,0
TX016966,15066,2377,949.28,WALLET,TIMEOUT,2,120,0.769456983466201,0.8198100482459139,3,0,tablet,20,3,0
TX016967,17129,2930,1833.45,WALLET,BANK_DECLINE,0,60,0.4570014679417017,0.3288904017271762,1,1,desktop,11,1,0
TX016968,16776,2815,3000.29,WALLET,BANK_DECLINE,0,240,0.8358414664147438,0.4259928062850067,3,0,mobile,7,5,0
TX016969,1189,632,879.28,NETBANKING,NETWORK,0,240,0.5165542707418082,0.5454284517268451,0,0,mobile,21,4,0
TX016970,12752,2848,2252.46,UPI,LIMIT,3,15,0.3240212544708218,0.5039283940737012,4,0,mobile,23,6,0
TX016971,8482,371,1690.86,CARD,LIMIT,0,240,0.9240210986257646,0.7724530942204102,0,0,mobile,17,5,1
TX016972,17679,1422,643.99,CARD,NETWORK,3,15,0.5242598450855507,0.7771860978711382,0,0,mobile,22,4,0
TX016973,1799,1881,2136.79,CARD,TIMEOUT,1,5,0.7501958069074626,0.5476270523558681,0,0,tablet,11,0,0
TX016974,10934,440,474.29,WALLET,NETWORK,3,240,0.5131962269717767,0.9133854720522017,0,0,mobile,5,4,0
TX016975,9788,1238,568.86,UPI,TIMEOUT,3,120,0.5386015618422942,0.3260605001266674,3,0,tablet,14,0,0
TX016976,10909,361,2480.19,CARD,TIMEOUT,3,30,0.8068307535805748,0.3763206382771598,4,0,mobile,5,0,0
TX016977,13415,825,1569.03,UPI,TIMEOUT,2,60,0.8880469363423695,0.3024572829361076,2,0,tablet,3,1,1
TX016978,11790,690,96.88,UPI,TIMEOUT,3,240,0.6884770770376729,0.33623224533318113,0,0,tablet,1,6,0
TX016979,14846,1166,2571.25,WALLET,TIMEOUT,3,240,0.6518533910482213,0.781875528877203,3,0,mobile,20,4,0
TX016980,5714,181,1318.84,WALLET,LIMIT,3,30,0.6369507177920447,0.9159089590535088,2,1,tablet,21,1,0
TX016981,12408,578,123.27,UPI,BANK_DECLINE,0,5,0.6161076927460226,0.6068288589196824,0,0,mobile,13,4,0
TX016982,3839,534,992.29,WALLET,LIMIT,2,60,0.8205273361665875,0.5987089470007211,0,1,desktop,17,6,0
TX016983,4513,2222,1330.79,UPI,BANK_DECLINE,2,30,0.4275474314389965,0.82550630284199,0,0,desktop,22,2,0
TX016984,14601,2572,323.05,WALLET,BANK_DECLINE,0,60,0.3877860454953259,0.494516759166465,2,0,mobile,15,5,0
TX016985,2135,2236,335.33,WALLET,BANK_DECLINE,0,60,0.33198022464747856,0.621470809206432,4,0,mobile,8,6,0
TX016986,12913,2822,1346.34,UPI,LIMIT,2,60,0.5885474550009406,0.46311320204432344,1,0,desktop,8,0,1
TX016987,11101,1228,1738.81,CARD,TIMEOUT,1,240,0.7110782114355405,0.5494207310128016,2,0,mobile,15,3,0
TX016988,19631,2161,1008.81,WALLET,NETWORK,0,30,0.5080807720644395,0.45257004830871045,4,0,tablet,13,6,0
TX016989,7548,2640,504.19,CARD,LIMIT,1,60,0.402003009116805,0.5717654324845267,0,0,mobile,15,0,1
TX016990,5516,2871,2352.3,UPI,TIMEOUT,1,240,0.4828835157576334,0.34915545808273807,3,0,desktop,9,1,0
TX016991,5102,2973,70.32,UPI,TIMEOUT,1,240,0.3925668109989774,0.3786741171728311,1,0,desktop,18,6,0
TX016992,17217,2574,297.11,UPI,BANK_DECLINE,1,60,0.7792209155049875,0.7840798972912326,1,0,desktop,1,6,1
TX016993,18932,1566,393.53,CARD,TIMEOUT,0,30,0.3782617857814108,0.5516493846071171,3,1,mobile,5,3,0
TX016994,5511,282,7924.92,WALLET,BANK_DECLINE,3,5,0.897967629689929,0.947511542667149,2,0,tablet,21,1,1
TX016995,15024,392,994.04,CARD,NETWORK,1,15,0.34284312327217786,0.5097741067236672,3,1,tablet,8,6,0
TX016996,12413,1285,2355.87,UPI,NETWORK,3,120,0.4693899538568815,0.8980528690826557,3,0,desktop,10,2,0
TX016997,17319,330,358.74,UPI,BANK_DECLINE,2,15,0.6590391963407973,0.39376030946115775,2,0,mobile,23,0,0
TX016998,13715,1041,2667.88,UPI,NETWORK,3,15,0.4891263120864021,0.37424124300426864,3,0,tablet,12,2,0
TX016999,8975,1043,313.67,NETBANKING,NETWORK,0,30,0.5522269040244911,0.5626150791783031,0,0,desktop,7,2,0
TX017000,13621,1341,3844.25,UPI,BANK_DECLINE,1,15,0.7852323335702733,0.7505199903188721,1,0,mobile,8,6,1
TX017001,11511,2167,189.3,WALLET,LIMIT,2,30,0.8628716306366828,0.8622072330592665,1,0,desktop,11,4,1
TX017002,11558,2573,388.86,UPI,NETWORK,0,240,0.3161136889762078,0.8085519935463878,2,0,desktop,12,4,0
TX017003,1526,2219,562.99,CARD,NETWORK,1,15,0.5430133088233245,0.9258192979793478,1,0,tablet,19,6,0
TX017004,2753,2894,4209.0,UPI,NETWORK,1,120,0.5203510139664814,0.8700175143895066,4,1,mobile,13,3,0
TX017005,15656,2083,525.77,WALLET,BANK_DECLINE,2,5,0.3010749729243134,0.4556795264454313,1,1,tablet,18,0,0
TX017006,11220,1786,2159.35,NETBANKING,NETWORK,3,30,0.6655603363059112,0.9308654825482867,0,0,mobile,17,5,0
TX017007,19038,662,3432.53,CARD,BANK_DECLINE,1,60,0.6147387633264014,0.7333253732128513,3,0,desktop,10,6,0
TX017008,13741,2502,2969.26,UPI,LIMIT,0,240,0.48619873351922566,0.7059696267597099,0,0,mobile,7,2,1
TX017009,5841,2799,1123.57,WALLET,BANK_DECLINE,2,15,0.820403966521311,0.6147392414230617,1,0,desktop,14,0,0
TX017010,5041,739,468.73,CARD,TIMEOUT,3,30,0.43957740304244636,0.41988887044168316,3,0,tablet,15,3,0
TX017011,9965,2918,830.11,CARD,TIMEOUT,0,15,0.40765505905839455,0.39928422973331035,4,0,mobile,21,4,0
TX017012,15418,618,1177.3,WALLET,TIMEOUT,1,240,0.6023986366165135,0.6852827120383105,1,0,mobile,21,3,0
TX017013,5417,2127,1039.06,NETBANKING,LIMIT,2,120,0.878973088002921,0.44817366635982236,4,0,desktop,4,4,0
TX017014,9977,1143,823.74,CARD,TIMEOUT,1,30,0.6353431746772802,0.6214406608256988,3,0,desktop,10,5,0
TX017015,15587,1373,1892.19,NETBANKING,TIMEOUT,1,5,0.8971542070771412,0.484869200384857,1,0,desktop,8,4,0
TX017016,1448,285,2600.57,UPI,LIMIT,2,15,0.4813845592161241,0.9451646530603037,0,0,tablet,7,3,1
TX017017,5585,1468,6051.77,NETBANKING,BANK_DECLINE,0,15,0.4735889648959477,0.5772232408600402,3,0,tablet,13,6,0
TX017018,13751,638,2582.1,CARD,NETWORK,1,120,0.409760623772248,0.4222320080090998,2,0,desktop,15,4,0
TX017019,9108,2352,2320.61,NETBANKING,NETWORK,1,240,0.7155626527784684,0.38428168085588266,2,0,tablet,14,6,1
TX017020,16534,1465,737.03,UPI,NETWORK,3,60,0.6684137385809311,0.7744562762060057,1,0,desktop,18,6,0
TX017021,12443,1543,700.3,WALLET,NETWORK,3,30,0.5125304849015287,0.689787593846303,3,1,mobile,13,3,0
TX017022,1294,2591,1201.84,CARD,BANK_DECLINE,0,30,0.4530978661374354,0.7311022120922679,0,0,mobile,14,5,0
TX017023,2238,1658,1867.27,WALLET,LIMIT,1,30,0.3807790912252035,0.8916142254847812,1,0,desktop,16,0,0
TX017024,16321,513,1492.49,CARD,TIMEOUT,1,5,0.594600343399852,0.5124902586468008,3,0,mobile,4,5,1
TX017025,17074,1371,847.14,NETBANKING,TIMEOUT,2,15,0.4771639030294111,0.7929778921871267,4,1,mobile,13,2,0
TX017026,14049,1632,3630.48,NETBANKING,NETWORK,2,60,0.4200739419660882,0.6570176649801409,2,0,mobile,2,1,0
TX017027,3816,2273,7650.74,NETBANKING,NETWORK,1,15,0.8230383525910305,0.7653728671952048,0,1,tablet,15,1,1
TX017028,2098,1590,249.6,CARD,LIMIT,2,30,0.8941816422473945,0.8870318952838967,3,0,tablet,15,0,1
TX017029,15679,2878,2342.67,CARD,LIMIT,1,240,0.841131662885287,0.46792283366566084,4,1,mobile,0,2,1
TX017030,2737,1930,210.68,CARD,TIMEOUT,1,60,0.3661348509871288,0.354588603332822,4,0,tablet,8,5,0
TX017031,19573,2437,259.88,NETBANKING,LIMIT,1,240,0.6652615670998119,0.562949087937306,4,0,tablet,18,6,0
TX017032,3765,1004,995.06,NETBANKING,LIMIT,3,120,0.6736750447940392,0.9196311542524258,0,0,tablet,15,5,0
TX017033,18606,1336,12522.06,NETBANKING,TIMEOUT,1,60,0.8729211471571934,0.9407935568323906,3,1,tablet,21,6,0
TX017034,15230,2487,708.14,CARD,LIMIT,3,240,0.6364253547649321,0.385222862067768,0,0,desktop,13,2,1
TX017035,12434,2515,76.65,CARD,BANK_DECLINE,2,15,0.4621731420733717,0.8472522960763018,0,1,desktop,3,4,0
TX017036,13091,1628,13570.43,UPI,LIMIT,1,15,0.6884390218790803,0.3013088027162516,4,0,desktop,19,1,0
TX017037,1410,1707,1259.0,NETBANKING,NETWORK,0,60,0.796435964964731,0.37120103796288273,2,1,mobile,7,0,0
TX017038,5786,824,1015.44,UPI,BANK_DECLINE,3,15,0.3238669490752403,0.6255661138785611,3,0,desktop,13,5,0
TX017039,10069,1715,2207.76,WALLET,TIMEOUT,2,60,0.38665468314889473,0.4076717952184252,1,0,desktop,7,6,0
TX017040,18170,2660,209.24,NETBANKING,BANK_DECLINE,3,30,0.6715383051625574,0.9451958858482352,2,0,tablet,21,1,0
TX017041,19493,357,4441.32,NETBANKING,LIMIT,3,5,0.5460844694752893,0.42657378780749705,3,1,mobile,21,6,0
TX017042,6835,2221,672.52,WALLET,NETWORK,0,60,0.5994992381626695,0.4291719502593001,2,0,desktop,14,6,0
TX017043,2986,1040,922.84,CARD,TIMEOUT,1,15,0.62762205039569,0.808414633163749,2,0,desktop,8,0,1
TX017044,9126,2157,2113.84,WALLET,BANK_DECLINE,3,5,0.8623937338351024,0.3329883565064353,3,0,mobile,10,5,0
TX017045,10070,2338,289.65,NETBANKING,LIMIT,0,240,0.5396320886417088,0.43307224421316737,3,0,desktop,14,0,0
TX017046,8300,637,784.16,UPI,NETWORK,1,5,0.3855424056462159,0.49476276730435775,4,0,tablet,13,5,0
TX017047,16548,2866,268.78,NETBANKING,LIMIT,3,5,0.5807410476568617,0.46523318032733785,1,0,tablet,1,4,1
TX017048,3403,596,208.97,CARD,TIMEOUT,2,120,0.7724330456487661,0.35930305750248437,0,0,tablet,13,0,1
TX017049,9262,1482,1414.13,CARD,LIMIT,0,120,0.9459787922156464,0.7586485188233367,1,0,tablet,3,3,1
TX017050,11502,458,2071.85,UPI,TIMEOUT,3,120,0.579582934809816,0.6143311673332452,0,1,desktop,21,2,0
TX017051,7701,1330,3065.92,NETBANKING,TIMEOUT,3,120,0.6344385022042587,0.6072511370524015,2,0,desktop,22,1,0
TX017052,4295,2529,1481.35,CARD,TIMEOUT,3,30,0.8186537548663315,0.4212094313089418,1,1,desktop,21,6,0
TX017053,16687,2837,146.95,NETBANKING,TIMEOUT,1,60,0.708803760514263,0.6100152418477955,3,0,mobile,17,5,1
TX017054,13875,1695,736.58,NETBANKING,BANK_DECLINE,3,240,0.7747755168616913,0.3711823761506108,1,0,mobile,7,0,1
TX017055,3121,2490,7853.39,NETBANKING,LIMIT,0,60,0.9176636688622588,0.3043288441193802,1,0,tablet,20,2,0
TX017056,4582,2294,858.95,WALLET,TIMEOUT,1,5,0.5734550661033915,0.4984357719591809,2,0,mobile,15,1,1
TX017057,15477,1901,575.68,WALLET,TIMEOUT,0,5,0.6067081608693423,0.3810452874924181,3,0,desktop,10,5,1
TX017058,10821,1383,657.86,NETBANKING,NETWORK,1,5,0.7331510997798354,0.8067280944889277,4,0,tablet,12,5,0
TX017059,6700,708,358.24,CARD,BANK_DECLINE,3,30,0.6208500191029038,0.5272936920956357,3,0,tablet,21,2,0
TX017060,8232,2570,1552.69,WALLET,NETWORK,2,120,0.4772519478953203,0.41605890818754465,0,0,desktop,7,6,0
TX017061,5288,1200,961.77,CARD,TIMEOUT,2,15,0.4258146212452537,0.7568298473473043,4,0,tablet,23,0,0
TX017062,2085,430,5971.71,NETBANKING,NETWORK,1,15,0.48995590594367433,0.8066236044314701,3,0,mobile,6,1,0
TX017063,16891,2112,2766.74,UPI,BANK_DECLINE,3,5,0.31884826591818866,0.4222087850826572,0,0,tablet,22,0,0
TX017064,16600,1221,217.49,NETBANKING,LIMIT,1,60,0.8432489882899086,0.4770133499711654,2,0,tablet,12,5,1
TX017065,9645,648,318.7,CARD,TIMEOUT,3,5,0.5031160288952727,0.6489486776944604,4,0,tablet,12,6,0
TX017066,9810,1080,1880.35,CARD,TIMEOUT,1,240,0.4616812864678574,0.7774325302190688,1,0,desktop,15,3,1
TX017067,9828,587,4119.39,UPI,BANK_DECLINE,2,5,0.39588569706932286,0.8598373054623591,1,0,tablet,6,6,1
TX017068,19732,1141,1760.06,NETBANKING,BANK_DECLINE,0,240,0.8089745722545183,0.8772406843318759,3,0,desktop,2,2,1
TX017069,5874,1408,2604.14,NETBANKING,LIMIT,2,240,0.4037525761164361,0.45908179021709355,4,0,tablet,18,6,0
TX017070,14767,1345,1065.71,NETBANKING,TIMEOUT,2,30,0.3644131217819604,0.5989892347533656,2,0,tablet,3,3,0
TX017071,11913,2325,9256.2,NETBANKING,TIMEOUT,2,30,0.6754848365911323,0.7344989623697903,4,0,desktop,19,5,0
TX017072,17215,2036,2307.58,CARD,NETWORK,1,120,0.7246544147441922,0.4070498687092139,4,0,desktop,14,3,0
TX017073,19733,2298,6486.08,NETBANKING,LIMIT,3,60,0.6599828876171676,0.8209781676834804,4,0,desktop,20,1,0
TX017074,15332,361,728.0,NETBANKING,BANK_DECLINE,1,120,0.8275706871782842,0.301172685072932,2,0,mobile,18,4,1
TX017075,5432,2310,55.07,WALLET,BANK_DECLINE,3,5,0.6335106337952048,0.5652982811970192,3,0,tablet,17,3,0
